revenue_id,order_id,payment_date,amount_paid_usd,payment_status,refund_amount_usd
STA-R11874,STA-O14168,10-11-2023,29.2,Pending,0
STA-R10867,STA-O11027,13-05-2025,64.5,Paid,0
STA-R9180,STA-O13421,27-10-2024,14.13,Paid,0
STA-R10238,STA-O8735,23-04-2024,4.07,Refunded,0
STA-R13436,STA-O6960,11-10-2025,19.17,Paid,0
STA-R17702,STA-O11925,20-03-2025,99.92,Paid,0
STA-R14305,STA-O13680,20-05-2025,17.31,Refunded,0
STA-R10395,STA-O5743,20-04-2024,18.06,Refunded,0
STA-R13060,STA-O13726,03-06-2024,11.9,Paid,0
STA-R15494,STA-O14271,22-01-2024,5.53,Paid,0
STA-R16029,STA-O10385,19-04-2025,16.75,Paid,16.75
STA-R11611,STA-O9426,29-09-2024,26.55,Paid,0
STA-R16542,STA-O9099,13-10-2023,26.9,Paid,0
STA-R9072,STA-O10942,02-01-2025,0,Paid,0
STA-R18516,STA-O14467,30-10-2023,35.7,Paid,35.7
STA-R18098,STA-O5777,07-05-2023,12.87,Paid,12.87
STA-R14175,STA-O5484,02-02-2024,46.32,Paid,0
STA-R18005,STA-O7647,15-08-2023,26.04,Refunded,0
STA-R12187,STA-O9522,13-11-2023,11.82,Refunded,0
STA-R15639,STA-O9412,16-09-2024,36.5,Paid,0
STA-R17051,STA-O13911,16-03-2025,13.28,Paid,0
STA-R16317,STA-O12639,20-01-2025,5.52,Paid,0
STA-R9657,STA-O11474,07-09-2023,100.6,Paid,0
STA-R12020,STA-O13378,12-06-2024,21.05,Paid,0
STA-R15824,STA-O9186,22-08-2025,19.8,Paid,0
STA-R16280,STA-O11807,03-07-2024,3.52,Pending,0
STA-R12701,STA-O11913,01-08-2024,5.2,Paid,0
STA-R11411,STA-O10828,25-05-2025,30.45,Paid,0
STA-R16762,STA-O5466,25-12-2024,12.45,Paid,12.45
STA-R12887,STA-O7037,09-11-2024,8.08,Paid,0
STA-R12352,STA-O11259,31-08-2025,24.24,Refunded,0
STA-R14894,STA-O14254,10-05-2024,11.13,Paid,0
STA-R11901,STA-O12219,22-05-2025,26.4,Paid,0
STA-R12910,STA-O9389,07-07-2024,30.84,Paid,0
STA-R11290,STA-O8563,21-08-2023,28.6,Paid,0
STA-R12244,STA-O6831,25-08-2024,12.6,Paid,0
STA-R18356,STA-O7487,18-02-2024,23.19,Pending,0
STA-R13007,STA-O13518,15-09-2023,15.36,Paid,0
STA-R15258,STA-O9527,13-09-2025,19.36,Paid,0
STA-R12674,STA-O12090,03-09-2025,20.28,Paid,0
STA-R18626,STA-O13020,04-04-2024,20.35,Paid,0
STA-R12927,STA-O8825,26-08-2023,22.32,Paid,0
STA-R11199,STA-O6397,15-01-2023,46.26,Paid,0
STA-R16880,STA-O14161,23-10-2024,38.52,Paid,0
STA-R17254,STA-O10357,21-03-2024,42.05,Paid,0
STA-R10494,STA-O14641,06-07-2024,129.6,Paid,0
STA-R17242,STA-O14659,20-07-2023,0,Paid,0
STA-R16315,STA-O12022,19-02-2024,21.78,Paid,0
STA-R13764,STA-O13783,18-12-2025,20.08,Paid,0
STA-R18533,STA-O6211,15-07-2023,31.88,Refunded,0
STA-R15368,STA-O12941,04-07-2024,21.48,Pending,0
STA-R14330,STA-O9640,14-02-2025,0,Paid,0
STA-R14265,STA-O11014,15-05-2025,27.6,Paid,27.6
STA-R13769,STA-O8822,26-01-2025,0,Paid,0
STA-R11208,STA-O6239,23-07-2025,15.36,Refunded,0
STA-R12344,STA-O14305,27-02-2023,0,Refunded,0
STA-R14624,STA-O13769,13-04-2024,15.9,Paid,0
STA-R12552,STA-O12140,15-07-2024,30.36,Paid,30.36
STA-R14440,STA-O13279,17-05-2023,4.74,Paid,0
STA-R17372,STA-O13775,11-12-2024,27.9,Pending,0
STA-R10698,STA-O11430,19-02-2025,7.52,Paid,0
STA-R10163,STA-O14745,10-03-2025,24,Paid,24
STA-R10696,STA-O14152,23-03-2025,129.25,Paid,0
STA-R11148,STA-O8291,02-12-2025,27.9,Paid,27.9
STA-R14102,STA-O14937,10-04-2024,41.4,Paid,0
STA-R12387,STA-O12168,22-02-2025,31.9,Paid,0
STA-R10380,STA-O6934,02-01-2024,0,Paid,40.62
STA-R15414,STA-O8957,13-10-2024,24.33,Paid,0
STA-R11245,STA-O11316,01-02-2023,11.76,Paid,11.76
STA-R11641,STA-O14228,06-11-2024,15.36,Refunded,0
STA-R12509,STA-O5578,29-09-2023,14.6,Paid,0
STA-R15871,STA-O6253,12-11-2024,48.04,Refunded,0
STA-R15403,STA-O6704,19-11-2024,28.56,Paid,28.56
STA-R12005,STA-O10919,17-10-2024,15.7,Paid,0
STA-R14502,STA-O12715,04-07-2025,98.15,Paid,0
STA-R9877,STA-O8773,20-04-2024,93.35,Paid,0
STA-R15981,STA-O13272,28-07-2023,39.1,Paid,0
STA-R18191,STA-O12217,04-08-2023,21.25,Pending,0
STA-R10449,STA-O8164,14-11-2025,8.26,Paid,0
STA-R17221,STA-O13607,27-06-2025,8.79,Paid,0
STA-R16285,STA-O14343,10-05-2025,146.3,Paid,0
STA-R13196,STA-O5333,16-09-2024,115.65,Pending,0
STA-R14125,STA-O13179,08-07-2025,12.09,Refunded,0
STA-R17581,STA-O13176,06-03-2024,34.85,Paid,0
STA-R11049,STA-O8473,10-12-2024,16.48,Paid,16.48
STA-R11569,STA-O8235,25-02-2024,14.94,Paid,14.94
STA-R13186,STA-O9959,10-11-2023,6.21,Paid,0
STA-R14324,STA-O11552,17-09-2023,16.9,Paid,0
STA-R16970,STA-O7304,03-01-2025,93.92,Pending,0
STA-R14514,STA-O6591,29-10-2025,47.28,Paid,0
STA-R9276,STA-O6832,16-10-2025,13.84,Paid,0
STA-R17844,STA-O12852,16-12-2023,5.04,Paid,5.04
STA-R10167,STA-O9741,27-05-2023,21.09,Pending,0
STA-R18110,STA-O12036,28-03-2025,20.67,Paid,0
STA-R13656,STA-O7390,24-02-2024,16.11,Refunded,0
STA-R11920,STA-O11002,16-01-2023,21.78,Paid,0
STA-R17914,STA-O9729,07-06-2025,5.53,Paid,0
STA-R12932,STA-O10589,21-08-2025,28.9,Paid,0
STA-R16353,STA-O7763,13-12-2025,19.89,Paid,0
STA-R10157,STA-O8434,11-05-2025,27.92,Paid,0
STA-R16374,STA-O5502,09-12-2025,14.08,Paid,0
STA-R11447,STA-O10695,26-08-2024,17.34,Paid,0
STA-R16784,STA-O10465,30-01-2025,9,Paid,0
STA-R13366,STA-O9105,17-01-2023,26.08,Refunded,0
STA-R17952,STA-O6086,03-06-2024,9.92,Paid,0
STA-R16611,STA-O10275,20-10-2024,23.44,Paid,0
STA-R10635,STA-O10159,15-12-2024,6.58,Paid,6.58
STA-R13404,STA-O10737,12-08-2024,74.72,Pending,0
STA-R18604,STA-O5292,26-11-2024,29.72,Paid,29.72
STA-R14076,STA-O13190,16-09-2023,15.7,Paid,0
STA-R12322,STA-O6208,10-07-2025,45.9,Refunded,0
STA-R15402,STA-O6486,18-09-2023,0,Paid,0
STA-R9926,STA-O14686,08-07-2023,0,Paid,7.46
STA-R13406,STA-O10555,15-02-2025,6.2,Refunded,0
STA-R17184,STA-O8583,15-07-2023,0,Paid,0
STA-R12630,STA-O14778,13-06-2023,7.45,Paid,7.45
STA-R14788,STA-O14273,11-04-2023,34.16,Refunded,0
STA-R14112,STA-O12103,14-06-2024,0,Refunded,0
STA-R10400,STA-O14375,19-06-2023,29.04,Paid,0
STA-R15429,STA-O9701,29-05-2024,12.72,Paid,0
STA-R13549,STA-O7784,12-06-2024,21.66,Paid,0
STA-R13580,STA-O11547,03-04-2025,26.95,Paid,26.95
STA-R13030,STA-O8157,20-10-2023,34.7,Paid,34.7
STA-R13622,STA-O9351,01-01-2024,17.7,Paid,5.78
STA-R12879,STA-O6686,12-04-2023,42.98,Refunded,0
STA-R13837,STA-O6962,24-02-2024,21.21,Paid,0
STA-R15480,STA-O5547,12-11-2025,21.37,Paid,0
STA-R18589,STA-O6235,07-04-2023,23.01,Paid,0
STA-R16177,STA-O12541,27-09-2025,5.71,Paid,0
STA-R10329,STA-O13515,08-06-2025,29.05,Refunded,0
STA-R9082,STA-O11962,29-04-2025,17.85,Paid,0
STA-R16210,STA-O6923,10-03-2023,196,Paid,0
STA-R17840,STA-O9306,29-04-2023,15.42,Paid,0
STA-R14544,STA-O12281,01-12-2024,162.9,Paid,0
STA-R11938,STA-O9464,03-02-2023,22.24,Paid,22.24
STA-R13318,STA-O5653,03-12-2023,12.14,Paid,0
STA-R17325,STA-O7883,29-10-2024,12.19,Paid,0
STA-R11159,STA-O13202,15-07-2024,57.55,Paid,7.84
STA-R10010,STA-O7211,12-04-2025,29.9,Paid,0
STA-R14123,STA-O6729,08-05-2023,0,Paid,0
STA-R15699,STA-O12912,18-09-2023,26.88,Paid,0
STA-R16132,STA-O8239,04-11-2025,17.13,Paid,3.01
STA-R11868,STA-O9647,19-07-2023,31.3,Paid,15.43
STA-R15611,STA-O11425,07-01-2025,28.65,Paid,0
STA-R17276,STA-O14966,31-08-2023,0,Paid,0
STA-R10880,STA-O12857,20-02-2024,20.64,Paid,0
STA-R11867,STA-O7786,29-07-2025,120.9,Paid,0
STA-R18365,STA-O11295,08-07-2025,39.6,Paid,0
STA-R15786,STA-O6096,06-09-2024,5.12,Paid,0
STA-R9634,STA-O11560,18-01-2023,3.15,Paid,0
STA-R9630,STA-O8712,05-06-2024,28.9,Refunded,0
STA-R9703,STA-O10905,26-10-2025,0,Paid,0
STA-R17566,STA-O12843,14-10-2024,3.13,Pending,0
STA-R12053,STA-O6276,13-02-2025,32.65,Paid,0
STA-R17613,STA-O12567,24-02-2025,8.94,Paid,0
STA-R17224,STA-O7134,25-01-2024,17.04,Paid,0
STA-R11455,STA-O8601,07-11-2025,6.56,Refunded,0
STA-R18579,STA-O5540,28-07-2025,8.16,Refunded,0
STA-R9040,STA-O10124,22-12-2025,18.96,Paid,0
STA-R12688,STA-O14814,21-04-2024,8,Paid,0
STA-R10291,STA-O12025,06-04-2024,19.52,Pending,0
STA-R11817,STA-O6826,16-03-2025,46.48,Refunded,0
STA-R17904,STA-O14720,04-11-2024,6.29,Paid,0
STA-R12070,STA-O13474,14-08-2025,24.24,Refunded,0
STA-R16131,STA-O12267,04-07-2024,10.88,Paid,0
STA-R10420,STA-O11495,30-09-2023,4.84,Paid,0
STA-R12257,STA-O7732,11-08-2025,24.12,Paid,0
STA-R13724,STA-O13885,27-01-2024,0,Paid,0
STA-R10427,STA-O12833,10-05-2024,30.9,Paid,30.9
STA-R9234,STA-O14064,18-01-2023,12.14,Paid,0
STA-R15528,STA-O10189,05-03-2024,5.15,Paid,0
STA-R13762,STA-O9079,06-01-2024,19.7,Refunded,0
STA-R13741,STA-O6983,30-09-2025,24.36,Refunded,0
STA-R16520,STA-O13357,08-01-2023,0,Paid,17.49
STA-R11144,STA-O11739,22-12-2023,21.8,Paid,21.8
STA-R13266,STA-O9424,26-11-2025,5.25,Paid,0
STA-R12791,STA-O12759,25-04-2025,22.86,Paid,0
STA-R13523,STA-O6993,15-11-2023,32.6,Paid,0
STA-R10856,STA-O5314,20-05-2023,19.16,Paid,0
STA-R16602,STA-O11068,06-01-2024,25.17,Refunded,0
STA-R11645,STA-O10378,21-03-2024,26.56,Paid,0
STA-R10536,STA-O8019,29-02-2024,24.68,Paid,24.68
STA-R10236,STA-O13736,18-08-2024,5.8,Paid,0
STA-R15296,STA-O5199,26-12-2024,0,Paid,7.43
STA-R16019,STA-O10667,13-07-2023,4.19,Pending,0
STA-R11392,STA-O14859,24-07-2024,26.73,Paid,0
STA-R17259,STA-O13174,13-12-2024,23.52,Pending,0
STA-R18311,STA-O11536,17-01-2023,5.6,Paid,0
STA-R12889,STA-O8158,01-08-2024,29.76,Paid,0
STA-R11098,STA-O14177,14-10-2024,25.85,Paid,0
STA-R10063,STA-O14872,29-01-2024,4.93,Paid,4.93
STA-R15204,STA-O8515,24-06-2023,33.08,Paid,0
STA-R12672,STA-O5727,24-08-2025,32.12,Paid,32.12
STA-R12229,STA-O14921,18-08-2024,19.7,Refunded,0
STA-R16398,STA-O9628,27-01-2023,28,Pending,0
STA-R10570,STA-O13541,15-03-2025,3.96,Paid,3.96
STA-R11992,STA-O10763,04-03-2023,0,Paid,0
STA-R9886,STA-O10918,21-07-2023,22.44,Refunded,0
STA-R12258,STA-O9492,20-04-2023,25.1,Pending,0
STA-R12291,STA-O12344,02-07-2023,19.52,Pending,0
STA-R10917,STA-O11986,30-10-2023,9.62,Paid,4.15
STA-R11073,STA-O12312,19-12-2024,4.99,Refunded,0
STA-R17437,STA-O10986,20-01-2024,28.24,Paid,0
STA-R14593,STA-O13145,15-02-2024,0,Paid,0
STA-R14896,STA-O10211,03-09-2024,8.36,Pending,0
STA-R10851,STA-O13844,10-11-2025,24.45,Paid,0
STA-R13277,STA-O11490,15-01-2023,28.06,Paid,0
STA-R13326,STA-O5686,27-03-2023,11.66,Paid,0
STA-R14837,STA-O6161,12-10-2025,16.18,Paid,16.18
STA-R9538,STA-O7931,18-03-2025,6.06,Paid,0
STA-R17211,STA-O8549,24-11-2023,8.05,Pending,0
STA-R14101,STA-O12403,08-11-2025,59.13,Paid,0
STA-R14914,STA-O12366,01-09-2023,42.56,Pending,0
STA-R16124,STA-O6348,12-05-2025,39.51,Refunded,0
STA-R14850,STA-O7214,29-07-2024,21.25,Paid,0
STA-R12722,STA-O13793,20-10-2023,16.02,Paid,0
STA-R9444,STA-O11191,30-08-2024,39.25,Paid,0
STA-R13496,STA-O8060,09-07-2024,10.04,Paid,0
STA-R11859,STA-O6713,19-11-2023,0,Paid,31.76
STA-R13664,STA-O6385,15-10-2025,25.75,Paid,0
STA-R9578,STA-O11442,03-01-2023,19.85,Paid,0
STA-R13920,STA-O8488,26-09-2023,132.24,Paid,0
STA-R9891,STA-O9011,21-11-2024,20.08,Pending,0
STA-R15792,STA-O14329,02-05-2025,7.46,Paid,0
STA-R12481,STA-O6796,02-09-2025,19.26,Paid,19.26
STA-R16344,STA-O7749,27-05-2023,3.24,Pending,0
STA-R14450,STA-O7530,19-04-2024,7.09,Pending,0
STA-R10551,STA-O11555,03-11-2023,4.28,Pending,0
STA-R9804,STA-O13884,11-09-2024,8.8,Paid,0
STA-R14658,STA-O9118,19-02-2025,9.04,Refunded,0
STA-R15251,STA-O14889,10-03-2024,7.56,Paid,0
STA-R12718,STA-O12957,13-12-2025,20.33,Paid,0
STA-R14655,STA-O7207,03-05-2023,5.41,Paid,0
STA-R13143,STA-O12111,16-01-2023,21.05,Paid,0
STA-R15577,STA-O5596,27-09-2023,9.44,Refunded,0
STA-R15999,STA-O14731,15-06-2024,79.98,Paid,79.98
STA-R16559,STA-O5173,26-03-2024,5.54,Paid,0
STA-R15139,STA-O6129,11-08-2023,8.2,Paid,0
STA-R9205,STA-O9585,27-11-2024,44.95,Paid,44.95
STA-R11624,STA-O9261,27-03-2023,10.2,Paid,10.2
STA-R17979,STA-O12698,01-01-2025,17.25,Paid,0
STA-R9676,STA-O6953,31-08-2025,6.82,Paid,0
STA-R13069,STA-O9293,08-06-2024,10.64,Paid,0
STA-R11701,STA-O8769,03-09-2023,5.25,Paid,0
STA-R17876,STA-O10432,13-11-2023,17.24,Paid,0
STA-R14021,STA-O10960,07-08-2025,5.01,Paid,0
STA-R13808,STA-O14298,23-06-2025,29.96,Paid,0
STA-R10716,STA-O6367,06-09-2025,16.1,Paid,16.1
STA-R11906,STA-O12510,18-07-2025,9.98,Paid,2.77
STA-R12820,STA-O13182,02-04-2025,15.7,Paid,0
STA-R14067,STA-O8391,22-03-2023,55.88,Refunded,0
STA-R18505,STA-O9383,29-08-2023,0,Paid,13.44
STA-R10566,STA-O6690,18-01-2024,16.58,Paid,0
STA-R10316,STA-O9562,05-01-2024,4.51,Paid,0
STA-R13605,STA-O8984,20-09-2025,17.67,Paid,0
STA-R15141,STA-O8599,29-05-2023,36.45,Paid,36.45
STA-R15208,STA-O5875,16-04-2025,16.56,Paid,0
STA-R11346,STA-O9410,09-03-2025,27.75,Paid,0
STA-R15820,STA-O8889,01-01-2023,21.38,Paid,0
STA-R16524,STA-O12395,25-02-2023,37.18,Paid,0
STA-R9339,STA-O13958,15-02-2023,53.9,Paid,0
STA-R13955,STA-O8744,12-11-2023,43.4,Paid,0
STA-R15346,STA-O14643,24-04-2024,22.56,Paid,0
STA-R12272,STA-O12101,05-05-2025,18.57,Refunded,0
STA-R12960,STA-O7489,14-12-2024,23.52,Paid,0
STA-R13111,STA-O9615,31-07-2025,21.1,Paid,0
STA-R11119,STA-O7185,11-08-2023,16.32,Paid,0
STA-R18271,STA-O14541,20-07-2025,29.1,Paid,0
STA-R9727,STA-O5675,27-04-2025,9.94,Paid,9.94
STA-R18431,STA-O13955,11-01-2023,3.94,Paid,0
STA-R10875,STA-O12291,05-03-2023,11.12,Pending,0
STA-R10024,STA-O14587,13-02-2025,0,Paid,0
STA-R14495,STA-O14909,22-10-2025,13.42,Paid,0
STA-R17307,STA-O6681,20-12-2025,17.7,Paid,0
STA-R9791,STA-O8847,01-01-2025,9.68,Paid,0
STA-R9071,STA-O7393,10-02-2023,11.88,Paid,0
STA-R14044,STA-O6484,23-05-2025,0,Paid,0
STA-R11220,STA-O12910,14-05-2024,36.6,Paid,0
STA-R10079,STA-O11449,18-08-2023,39.68,Paid,0
STA-R16180,STA-O8346,12-10-2023,114.64,Paid,0
STA-R9832,STA-O12271,04-10-2024,24.96,Paid,0
STA-R14247,STA-O12895,01-07-2023,3.53,Paid,0
STA-R15285,STA-O7924,15-03-2023,8.28,Paid,8.28
STA-R15543,STA-O13052,21-11-2024,16.85,Paid,0
STA-R16476,STA-O13026,13-02-2023,60.9,Paid,60.9
STA-R18188,STA-O12920,21-01-2025,13.88,Paid,0
STA-R17094,STA-O7332,15-11-2025,21.24,Paid,0
STA-R13465,STA-O14114,20-11-2025,11.06,Paid,0
STA-R17032,STA-O11013,13-05-2023,32.68,Paid,0
STA-R15392,STA-O11239,01-01-2024,12.6,Paid,0
STA-R16526,STA-O12461,09-10-2023,114.1,Paid,0
STA-R18455,STA-O10121,25-07-2023,10.9,Refunded,0
STA-R18380,STA-O10512,18-10-2024,53.13,Paid,0
STA-R16798,STA-O7023,27-04-2023,25.92,Paid,0
STA-R11657,STA-O6089,09-06-2023,22.77,Paid,22.77
STA-R10141,STA-O13753,26-10-2024,16,Paid,0
STA-R15705,STA-O9146,03-08-2023,15.2,Paid,0
STA-R9013,STA-O9232,23-02-2023,43.62,Paid,0
STA-R10673,STA-O12322,21-09-2024,38.5,Refunded,0
STA-R18008,STA-O5066,13-04-2025,39.2,Paid,39.2
STA-R14951,STA-O12763,18-11-2024,90.42,Paid,0
STA-R15153,STA-O14162,24-09-2025,23.45,Paid,0
STA-R9812,STA-O6731,12-06-2024,0,Paid,0
STA-R18208,STA-O7022,30-04-2023,34.59,Paid,0
STA-R12425,STA-O9294,03-06-2023,15.75,Paid,0
STA-R15653,STA-O8725,21-10-2024,10.97,Paid,0
STA-R12917,STA-O5454,08-11-2023,0,Pending,0
STA-R16361,STA-O13226,16-03-2023,6.23,Paid,0
STA-R9459,STA-O12729,06-12-2024,15.9,Paid,0
STA-R9711,STA-O12229,29-08-2023,0,Paid,0
STA-R14041,STA-O10794,15-04-2024,19.44,Paid,0
STA-R18247,STA-O7598,23-01-2023,21.76,Paid,21.76
STA-R12621,STA-O7535,29-04-2024,5.71,Paid,0
STA-R11788,STA-O5280,21-01-2023,64.92,Paid,0
STA-R15379,STA-O12206,04-08-2025,50.07,Refunded,0
STA-R18082,STA-O10214,01-04-2023,13.2,Refunded,0
STA-R14570,STA-O8379,02-11-2025,78.2,Paid,78.2
STA-R14167,STA-O8364,12-03-2024,13.52,Pending,0
STA-R16312,STA-O14962,07-04-2024,41.8,Pending,0
STA-R14046,STA-O8300,06-10-2024,9.04,Paid,0
STA-R9029,STA-O11275,06-05-2023,5.39,Paid,5.39
STA-R11469,STA-O12484,24-11-2023,6.1,Paid,1.45
STA-R11631,STA-O6455,08-09-2024,5.43,Refunded,0
STA-R13492,STA-O12893,22-05-2025,99.05,Paid,0
STA-R16159,STA-O7313,07-06-2023,28.66,Paid,0
STA-R17717,STA-O11345,17-12-2024,11.34,Paid,0
STA-R9256,STA-O7876,05-06-2024,13.04,Paid,0
STA-R16345,STA-O11649,15-02-2023,54.56,Paid,54.56
STA-R11450,STA-O11424,18-09-2025,3.36,Paid,0
STA-R9349,STA-O12820,25-06-2023,9.81,Paid,0
STA-R17002,STA-O11479,25-05-2024,49.17,Refunded,0
STA-R16058,STA-O9963,15-01-2025,8.24,Paid,0
STA-R14032,STA-O6312,27-08-2024,25.04,Paid,0
STA-R18603,STA-O8024,01-09-2025,6.15,Paid,0
STA-R14249,STA-O12166,03-07-2023,25.38,Paid,0
STA-R16283,STA-O8390,22-05-2023,11.72,Paid,0
STA-R10571,STA-O13546,27-07-2025,0,Paid,0
STA-R16816,STA-O7560,07-08-2024,40.56,Paid,0
STA-R13589,STA-O12059,21-08-2023,15.3,Refunded,0
STA-R16962,STA-O5404,24-01-2025,22.72,Paid,0
STA-R13626,STA-O6068,11-06-2024,7.81,Paid,0
STA-R17237,STA-O10520,29-12-2025,6,Paid,0
STA-R18555,STA-O7537,20-07-2024,26.13,Refunded,0
STA-R13066,STA-O13253,03-07-2024,3.54,Refunded,0
STA-R15237,STA-O8123,30-11-2023,52.2,Paid,0
STA-R16468,STA-O11989,21-11-2023,3.25,Paid,0
STA-R15083,STA-O10951,08-07-2024,11.58,Refunded,0
STA-R12829,STA-O10878,25-09-2025,17.12,Paid,0
STA-R15336,STA-O14730,05-08-2025,6.08,Paid,0
STA-R14775,STA-O9144,19-10-2024,8.07,Pending,0
STA-R11045,STA-O14359,19-04-2024,15.18,Paid,0
STA-R15369,STA-O11873,23-02-2025,73.38,Paid,0
STA-R12356,STA-O6147,02-03-2024,33.98,Refunded,0
STA-R9164,STA-O5344,04-11-2024,0,Paid,4.98
STA-R14818,STA-O13041,02-07-2023,4.79,Paid,0
STA-R16390,STA-O11576,16-12-2024,35.76,Paid,0
STA-R17785,STA-O5809,10-08-2025,19.83,Paid,0
STA-R18322,STA-O7081,30-05-2024,17.4,Paid,0
STA-R11994,STA-O7507,07-02-2024,43.28,Pending,0
STA-R14559,STA-O14944,10-11-2024,22.08,Paid,0
STA-R12650,STA-O9523,14-11-2025,42,Paid,0
STA-R11430,STA-O12320,05-05-2025,4.51,Paid,0
STA-R12649,STA-O11433,28-12-2024,44.78,Refunded,0
STA-R16706,STA-O6232,12-09-2025,11,Pending,0
STA-R13631,STA-O7246,21-01-2023,62.79,Refunded,0
STA-R13515,STA-O5752,14-04-2025,9.2,Pending,0
STA-R15554,STA-O6458,18-08-2023,9.52,Paid,9.52
STA-R14113,STA-O10265,22-10-2025,89.58,Paid,0
STA-R12131,STA-O8810,26-04-2024,8.85,Refunded,0
STA-R16822,STA-O8864,05-02-2024,24.09,Refunded,0
STA-R9246,STA-O13079,04-02-2023,33.16,Paid,0
STA-R13547,STA-O8419,03-02-2025,21.12,Refunded,0
STA-R11782,STA-O14796,16-03-2025,105.64,Paid,0
STA-R11193,STA-O5192,06-07-2023,22.47,Paid,22.47
STA-R10975,STA-O8783,03-03-2024,83.04,Paid,0
STA-R12661,STA-O10054,24-05-2025,6,Paid,0
STA-R16070,STA-O8077,27-07-2024,8.04,Refunded,0
STA-R17458,STA-O5006,22-07-2023,6.54,Paid,0
STA-R10334,STA-O5074,26-01-2025,23.12,Paid,23.12
STA-R17601,STA-O10924,03-04-2024,13.11,Paid,0
STA-R13355,STA-O9496,11-03-2024,9.81,Paid,0
STA-R14207,STA-O8992,15-01-2024,5.86,Paid,0
STA-R12553,STA-O11130,29-10-2024,42.32,Paid,0
STA-R11413,STA-O5321,06-07-2025,8.16,Paid,0
STA-R18036,STA-O9309,20-08-2025,16.12,Paid,0
STA-R17281,STA-O10305,19-07-2023,33.25,Paid,33.25
STA-R10649,STA-O8258,20-02-2024,24.25,Paid,24.25
STA-R11650,STA-O14777,30-11-2024,21.24,Paid,0
STA-R13553,STA-O13051,25-12-2024,12.86,Paid,12.86
STA-R14649,STA-O10095,25-01-2024,20.84,Refunded,0
STA-R13219,STA-O11868,11-09-2023,28.84,Paid,0
STA-R15715,STA-O12884,17-05-2025,24.45,Paid,0
STA-R12912,STA-O13094,06-01-2024,19.53,Paid,19.53
STA-R11326,STA-O11293,12-08-2025,12.3,Paid,0
STA-R12542,STA-O11659,21-04-2024,15.58,Refunded,0
STA-R11221,STA-O6669,26-07-2023,17.68,Paid,0
STA-R13946,STA-O14105,19-11-2024,38.95,Pending,0
STA-R16164,STA-O6209,16-05-2023,0,Paid,0
STA-R12354,STA-O11885,24-12-2024,7,Paid,0
STA-R18385,STA-O12376,02-01-2023,9.56,Paid,0
STA-R17950,STA-O9795,09-09-2025,42.24,Refunded,0
STA-R11854,STA-O11826,19-04-2025,8.9,Paid,0
STA-R10448,STA-O9793,25-08-2023,14.67,Paid,0
STA-R18642,STA-O13615,29-05-2024,6.44,Paid,0
STA-R16516,STA-O9087,02-06-2025,5.31,Refunded,0
STA-R12624,STA-O14595,24-04-2024,27.68,Paid,0
STA-R14039,STA-O11107,17-03-2023,12.24,Refunded,0
STA-R17578,STA-O12220,29-10-2023,4.47,Paid,0
STA-R17478,STA-O14833,17-06-2025,4.96,Paid,0
STA-R16977,STA-O9461,18-04-2024,52.5,Refunded,0
STA-R17090,STA-O12324,18-07-2025,12.96,Refunded,0
STA-R9616,STA-O8530,05-12-2023,25.05,Paid,0
STA-R10836,STA-O5101,03-06-2024,6.32,Paid,0
STA-R12022,STA-O14656,30-05-2024,8.36,Paid,0
STA-R18288,STA-O7675,20-05-2025,0,Refunded,0
STA-R12456,STA-O7834,15-06-2023,12.06,Paid,0
STA-R16158,STA-O8632,31-10-2025,124.96,Paid,0
STA-R14019,STA-O9785,24-10-2023,124.85,Paid,0
STA-R15697,STA-O10662,04-08-2025,4.77,Paid,0
STA-R12201,STA-O11564,10-01-2024,5.25,Refunded,0
STA-R11040,STA-O9023,28-11-2024,81.68,Paid,0
STA-R13811,STA-O8963,19-05-2023,68.7,Paid,0
STA-R10998,STA-O13857,01-02-2024,38.73,Refunded,0
STA-R13733,STA-O7855,24-09-2025,39.8,Paid,0
STA-R14597,STA-O7182,13-11-2025,4.7,Paid,4.7
STA-R11377,STA-O9708,26-03-2025,10.5,Paid,0
STA-R17680,STA-O10571,13-07-2023,16.68,Pending,0
STA-R13950,STA-O6583,22-05-2025,29.1,Paid,0
STA-R12611,STA-O14192,04-08-2024,30.96,Paid,30.96
STA-R17739,STA-O10490,05-06-2025,28.15,Paid,0
STA-R10953,STA-O12268,30-05-2025,12.36,Paid,0
STA-R15610,STA-O14547,10-04-2023,0,Paid,15.92
STA-R16960,STA-O10945,03-10-2024,21.65,Refunded,0
STA-R10185,STA-O8519,05-07-2024,0,Paid,18.78
STA-R11466,STA-O12129,16-10-2023,24.72,Paid,0
STA-R13937,STA-O6197,10-02-2024,49.16,Paid,0
STA-R10633,STA-O5396,29-07-2024,13.17,Pending,0
STA-R13009,STA-O14038,22-07-2025,27.85,Paid,27.85
STA-R9165,STA-O8374,29-01-2024,6.84,Paid,6.84
STA-R18154,STA-O8719,19-07-2024,15.52,Paid,0
STA-R11099,STA-O12192,13-03-2025,19.11,Paid,19.11
STA-R9187,STA-O14710,31-08-2023,35.1,Refunded,0
STA-R15974,STA-O11332,19-11-2025,31.55,Paid,0
STA-R16985,STA-O11150,28-04-2023,89.2,Refunded,0
STA-R16199,STA-O14726,06-05-2023,9.5,Paid,0
STA-R11405,STA-O11182,01-02-2024,7.83,Paid,0
