order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
STA-O13075,STA-C8541,08-09-2024,Coffee Beans (Retail),3,20.63,Pending,Mobile App
STA-O5346,STA-C8502,12-11-2024,Bakery,5,2.49,Delivered,Cash
STA-O13836,STA-C10248,14-03-2023,Merchandise,3,13.81,Returned,Cash
STA-O8270,STA-C2324,13-03-2024,Sandwiches,5,7.85,Delivered,Starbucks Card
STA-O8566,STA-C9867,05-01-2024,Sandwiches,5,8,Returned,Credit Card
STA-O13254,STA-C3435,23-12-2025,Sandwiches,2,8.3,Shipped,Starbucks Card
STA-O11634,STA-C2401,27-08-2025,Frappuccino,2,7.64,Delivered,Mobile App
STA-O8511,STA-C7919,27-05-2024,Merchandise,5,22.55,Delivered,Mobile App
STA-O11518,STA-C7949,04-04-2024,Sandwiches,5,6.52,Pending,Credit Card
STA-O14378,STA-C8065,23-12-2025,Merchandise,1,26.57,Delivered,Credit Card
STA-O7764,STA-C5777,23-04-2024,Frappuccino,3,5.18,Delivered,Starbucks Card
STA-O9955,STA-C3187,07-11-2023,Coffee Beans (Retail),2,18.29,Shipped,Credit Card
STA-O9946,STA-C4435,08-09-2025,Cold Coffee,3,5.15,Delivered,Credit Card
STA-O8260,STA-C3435,24-09-2024,Bakery,2,4.59,Shipped,Cash
STA-O8821,STA-C2062,17-06-2025,Frappuccino,3,6.21,Delivered,Credit Card
STA-O6920,STA-C5148,31-05-2023,Bakery,4,3.52,Cancelled,Credit Card
STA-O5971,STA-C9073,22-03-2025,Sandwiches,1,7.47,Delivered,Mobile App
STA-O9610,STA-C2687,08-10-2023,Tea,4,3.81,Delivered,Credit Card
STA-O9644,STA-C8071,05-10-2024,Tea,1,3.83,Delivered,Starbucks Card
STA-O9833,STA-C5161,04-08-2025,Bakery,2,3.09,Shipped,Credit Card
STA-O5602,STA-C10366,15-11-2023,Cold Coffee,2,7.52,Pending,Mobile App
STA-O12710,STA-C2138,22-10-2024,Frappuccino,4,7.82,Pending,Mobile App
STA-O9316,STA-C8055,13-04-2024,Coffee Beans (Retail),5,24.55,Shipped,Starbucks Card
STA-O9059,STA-C9353,31-12-2024,Bakery,1,5.89,Delivered,Credit Card
STA-O5606,STA-C7268,20-07-2024,Tea,5,4.89,Delivered,Cash
STA-O12948,STA-C9854,13-10-2025,Bakery,1,2.88,Pending,Mobile App
STA-O14226,STA-C7454,03-01-2024,Merchandise,3,23.99,Cancelled,Cash
STA-O8039,STA-C9070,24-07-2023,Hot Coffee,3,3.55,Delivered,Cash
STA-O12592,STA-C6949,04-06-2024,Sandwiches,5,6.42,Pending,Mobile App
STA-O9750,STA-C10023,17-10-2023,Merchandise,2,33.22,Unknown,Starbucks Card
STA-O5475,STA-C1581,19-02-2024,Cold Coffee,3,7.86,Delivered,Cash
STA-O12959,STA-C1027,16-08-2023,Sandwiches,4,8.75,Delivered,Mobile App
STA-O6658,STA-C7203,30-09-2024,Cold Coffee,3,7.04,Shipped,Cash
STA-O6999,STA-C6818,19-06-2025,Cold Coffee,4,7.1,Delivered,Mobile App
STA-O10958,STA-C5429,22-05-2024,Frappuccino,4,6.6,Shipped,Mobile App
STA-O8605,STA-C8840,11-04-2024,Bakery,3,3.41,Delivered,Cash
STA-O7607,STA-C5010,05-11-2025,Sandwiches,5,6.85,Delivered,Cash
STA-O6036,STA-C1997,08-06-2025,Coffee Beans (Retail),3,17.4,Cancelled,Mobile App
STA-O6049,STA-C4898,20-01-2024,Bakery,1,2.42,Cancelled,Cash
STA-O7679,STA-C1111,21-08-2024,Cold Coffee,1,4.74,Cancelled,Mobile App
STA-O8509,STA-C10751,04-09-2025,Tea,5,3.48,Cancelled,Mobile App
STA-O14695,STA-C9406,08-03-2024,Bakery,3,5.29,Unknown,Cash
STA-O12314,STA-C9347,24-02-2025,Hot Coffee,4,6.49,Unknown,Cash
STA-O10610,STA-C4943,16-03-2024,Coffee Beans (Retail),5,12.77,Cancelled,Cash
STA-O13630,STA-C3316,18-05-2024,Merchandise,4,34.38,Delivered,Cash
STA-O13786,STA-C3798,01-10-2024,Sandwiches,2,5.72,Delivered,Mobile App
STA-O10437,STA-C10192,08-10-2023,Tea,3,5.4,Delivered,Starbucks Card
STA-O14706,STA-C5505,10-12-2024,Coffee Beans (Retail),1,23.31,Unknown,Starbucks Card
STA-O9375,STA-C9999,28-10-2024,Bakery,4,4.55,Unknown,Cash
STA-O14840,STA-C5676,18-08-2025,Coffee Beans (Retail),5,12.42,Delivered,Credit Card
STA-O8336,STA-C10603,09-01-2025,Hot Coffee,3,4,Returned,Mobile App
STA-O14266,STA-C4575,16-02-2024,Cold Coffee,1,4.27,Delivered,Mobile App
STA-O12597,STA-C10460,13-09-2023,Merchandise,1,33.02,Shipped,Credit Card
STA-O12789,STA-C4213,22-11-2024,Coffee Beans (Retail),3,24.12,Pending,Cash
STA-O6071,STA-C10020,28-09-2023,Hot Coffee,3,3.29,Delivered,Cash
STA-O12720,STA-C6439,20-09-2025,Merchandise,2,11.08,Returned,Mobile App
STA-O12678,STA-C4464,26-05-2023,Hot Coffee,4,6.07,Delivered,Credit Card
STA-O13060,STA-C5371,12-08-2024,Cold Coffee,5,7.32,Delivered,Starbucks Card
STA-O8308,STA-C3217,20-03-2025,Sandwiches,5,7.27,Cancelled,Credit Card
STA-O9871,STA-C9285,30-08-2025,Merchandise,1,22.21,Delivered,Cash
STA-O6966,STA-C5555,01-04-2023,Merchandise,4,25.21,Delivered,Cash
STA-O13881,STA-C9560,11-09-2025,Frappuccino,1,6.39,Cancelled,Cash
STA-O12802,STA-C6048,23-07-2023,Coffee Beans (Retail),2,10.52,Delivered,Starbucks Card
STA-O11010,STA-C7609,14-12-2025,Frappuccino,1,6.53,Delivered,Cash
STA-O5043,STA-C4054,16-10-2023,Bakery,3,4.38,Shipped,Starbucks Card
STA-O14087,STA-C9532,25-10-2025,Merchandise,2,22.61,Returned,Cash
STA-O5963,STA-C2088,13-06-2025,Tea,3,4.82,Shipped,Credit Card
STA-O5558,STA-C1468,13-11-2023,Frappuccino,5,6.88,Shipped,Starbucks Card
STA-O6126,STA-C6226,13-08-2023,Cold Coffee,3,4.73,Delivered,Credit Card
STA-O13331,STA-C2029,01-08-2025,Coffee Beans (Retail),1,23.54,Cancelled,Starbucks Card
STA-O9338,STA-C2596,15-08-2023,Tea,5,4.34,Returned,Cash
STA-O12098,STA-C7418,26-02-2023,Cold Coffee,4,6.3,Cancelled,Mobile App
STA-O10214,STA-C10980,04-01-2023,Bakery,4,3.3,Cancelled,Mobile App
STA-O9843,STA-C9999,22-01-2024,Hot Coffee,4,5.47,Delivered,Cash
STA-O11052,STA-C7962,16-12-2025,Frappuccino,2,7.09,Shipped,Mobile App
STA-O9778,STA-C8173,09-09-2025,Hot Coffee,3,5.73,Delivered,Mobile App
STA-O11062,STA-C6929,09-02-2023,Frappuccino,5,7.91,Delivered,Credit Card
STA-O14022,STA-C9828,13-02-2025,Tea,1,4.6,Shipped,Starbucks Card
STA-O14144,STA-C3404,26-03-2023,Bakery,1,2.71,Delivered,Mobile App
STA-O10409,STA-C4125,26-10-2025,Sandwiches,1,7.86,Pending,Cash
STA-O5009,STA-C6340,07-03-2023,Coffee Beans (Retail),5,18.81,Cancelled,Mobile App
STA-O11137,STA-C4740,01-06-2023,Bakery,1,2.37,Returned,Mobile App
STA-O6443,STA-C6746,18-01-2023,Bakery,5,2.27,Shipped,Credit Card
STA-O5178,STA-C9993,21-03-2023,Merchandise,3,17.74,Delivered,Mobile App
STA-O12435,STA-C7010,11-05-2025,Tea,5,5.9,Cancelled,Credit Card
STA-O12156,STA-C2987,22-08-2024,Sandwiches,2,8.24,Delivered,Starbucks Card
STA-O5777,STA-C1421,05-07-2023,Bakery,3,4.29,Returned,Credit Card
STA-O6265,STA-C5967,17-05-2023,Hot Coffee,2,3.05,Delivered,Credit Card
STA-O10804,STA-C10766,14-01-2025,Bakery,5,2.84,Returned,Mobile App
STA-O9627,STA-C2794,03-05-2024,Coffee Beans (Retail),3,15.13,Shipped,Credit Card
STA-O5696,STA-C6543,28-09-2023,Frappuccino,3,5.21,Delivered,Cash
STA-O11281,STA-C2952,25-12-2025,Sandwiches,3,6.94,Cancelled,Starbucks Card
STA-O12410,STA-C7713,05-09-2024,Cold Coffee,1,4.43,Cancelled,Credit Card
STA-O13383,STA-C9792,21-11-2024,Sandwiches,3,7.65,Delivered,Mobile App
STA-O13682,STA-C10305,03-06-2025,Merchandise,5,35.59,Delivered,Starbucks Card
STA-O11365,STA-C8721,27-10-2024,Frappuccino,2,5.15,Delivered,Cash
STA-O9332,STA-C9999,22-09-2023,Cold Coffee,5,6.13,Shipped,Mobile App
STA-O12036,STA-C3403,28-03-2025,Frappuccino,3,6.89,Shipped,Starbucks Card
STA-O5599,STA-C3631,19-07-2024,Frappuccino,5,7.98,Delivered,Mobile App
STA-O11026,STA-C6491,05-07-2025,Bakery,5,5.55,Returned,Credit Card
STA-O5829,STA-C5940,22-08-2023,Bakery,1,5.12,Delivered,Credit Card
STA-O5336,STA-C4113,12-11-2025,Sandwiches,4,7.73,Delivered,Mobile App
STA-O5819,STA-C2889,17-10-2024,Bakery,5,3.2,Cancelled,Mobile App
STA-O14651,STA-C7317,07-01-2024,Bakery,1,4.02,Cancelled,Mobile App
STA-O5480,STA-C6263,13-10-2025,Sandwiches,2,6,Pending,Starbucks Card
STA-O8948,STA-C7243,15-02-2025,Hot Coffee,3,4.07,Shipped,Mobile App
STA-O5313,STA-C6895,04-02-2025,Frappuccino,1,8.31,Cancelled,Starbucks Card
STA-O5264,STA-C4824,23-06-2025,Tea,4,3.25,Pending,Mobile App
STA-O7744,STA-C4480,13-08-2023,Cold Coffee,3,5.98,Delivered,Starbucks Card
STA-O12382,STA-C8546,19-02-2025,Sandwiches,2,5,Cancelled,Cash
STA-O12075,STA-C4562,20-12-2023,Cold Coffee,4,5.6,Cancelled,Cash
STA-O11420,STA-C9999,03-12-2025,Hot Coffee,1,3.53,Cancelled,Mobile App
STA-O14473,STA-C2347,30-12-2025,Hot Coffee,1,6.8,Shipped,Starbucks Card
STA-O11533,STA-C4345,08-11-2025,Coffee Beans (Retail),5,16.53,Pending,Starbucks Card
STA-O6711,STA-C7797,22-03-2023,Bakery,1,2.86,Pending,Mobile App
STA-O9251,STA-C4838,19-06-2024,Merchandise,3,22.49,Shipped,Credit Card
STA-O8425,STA-C10279,09-10-2024,Hot Coffee,5,5.8,Delivered,Credit Card
STA-O7303,STA-C7183,06-05-2025,Merchandise,1,33.11,Cancelled,Mobile App
STA-O11535,STA-C7914,01-01-2024,Coffee Beans (Retail),4,10.17,Delivered,Mobile App
STA-O8249,STA-C1325,03-07-2024,Cold Coffee,2,6.11,Delivered,Starbucks Card
STA-O6082,STA-C10610,09-11-2025,Coffee Beans (Retail),5,24.58,Returned,Credit Card
STA-O5228,STA-C7352,25-04-2023,Merchandise,1,28.96,Returned,Mobile App
STA-O6491,STA-C7539,09-11-2023,Coffee Beans (Retail),1,11.29,Delivered,Starbucks Card
STA-O7483,STA-C10017,24-07-2024,Frappuccino,4,6.09,Cancelled,Starbucks Card
STA-O7020,STA-C5970,15-03-2024,Cold Coffee,5,4.93,Unknown,Starbucks Card
STA-O6008,STA-C8721,08-04-2023,Frappuccino,3,9,Returned,Credit Card
STA-O6673,STA-C1724,12-07-2025,Merchandise,5,16.98,Delivered,Cash
STA-O7799,STA-C7362,11-08-2025,Hot Coffee,3,4.22,Pending,Starbucks Card
STA-O6471,STA-C5246,18-09-2024,Frappuccino,4,6.47,Delivered,Mobile App
STA-O11772,STA-C10253,06-07-2025,Hot Coffee,5,5.74,Returned,Mobile App
STA-O10549,STA-C7080,06-11-2024,Merchandise,2,32.12,Delivered,Cash
STA-O6361,STA-C5575,10-11-2023,Hot Coffee,5,3.88,Delivered,Credit Card
STA-O12202,STA-C6105,08-12-2025,Merchandise,5,20.1,Delivered,Cash
STA-O14654,STA-C1032,01-10-2023,Sandwiches,4,6.34,Cancelled,Starbucks Card
STA-O12070,STA-C10807,25-02-2023,Merchandise,2,24.85,Pending,Mobile App
STA-O6046,STA-C9869,27-09-2025,Hot Coffee,5,5.44,Delivered,Mobile App
STA-O9892,STA-C3289,30-11-2023,Merchandise,2,31.28,Delivered,Starbucks Card
STA-O12287,STA-C1504,26-01-2023,Merchandise,4,19.8,Unknown,Credit Card
STA-O5373,STA-C5518,04-09-2025,Tea,3,5.19,Delivered,Cash
STA-O6408,STA-C7324,10-04-2025,Coffee Beans (Retail),4,10.81,Delivered,Credit Card
STA-O7987,STA-C10891,18-06-2023,Merchandise,3,33.03,Cancelled,Credit Card
STA-O12270,STA-C5356,07-10-2023,Bakery,1,4.31,Returned,Cash
STA-O14535,STA-C9999,03-08-2024,Bakery,4,4.93,Pending,Credit Card
STA-O8719,STA-C1780,19-07-2024,Frappuccino,2,7.76,Delivered,Mobile App
STA-O9356,STA-C8252,27-08-2025,Hot Coffee,1,5.98,Pending,Credit Card
STA-O9305,STA-C6780,14-06-2025,Hot Coffee,1,5.29,Returned,Cash
STA-O5884,STA-C2260,12-10-2024,Bakery,2,4.62,Delivered,Starbucks Card
STA-O6229,STA-C7167,08-11-2025,Bakery,1,5.07,Delivered,Mobile App
STA-O10038,STA-C3800,07-04-2024,Cold Coffee,1,5.12,Delivered,Credit Card
STA-O5287,STA-C7438,11-05-2023,Frappuccino,3,8.91,Cancelled,Cash
STA-O8786,STA-C6795,21-11-2023,Bakery,4,3.36,Cancelled,Mobile App
STA-O6169,STA-C6439,25-07-2025,Sandwiches,1,6.83,Cancelled,Credit Card
STA-O11820,STA-C7384,20-05-2024,Tea,4,5.34,Pending,Credit Card
STA-O9159,STA-C3485,12-09-2023,Sandwiches,4,5.65,Delivered,Mobile App
STA-O8560,STA-C10305,07-01-2025,Frappuccino,2,8.59,Delivered,Credit Card
STA-O10436,STA-C10887,13-02-2023,Cold Coffee,3,6.7,Cancelled,Credit Card
STA-O12359,STA-C3283,24-03-2024,Frappuccino,1,8.95,Delivered,Mobile App
STA-O5820,STA-C9999,22-10-2025,Bakery,5,3.09,Delivered,Cash
STA-O6577,STA-C8480,13-10-2024,Coffee Beans (Retail),5,12.24,Returned,Starbucks Card
STA-O10106,STA-C4402,15-08-2025,Coffee Beans (Retail),3,14.14,Returned,Credit Card
STA-O12573,STA-C6496,05-08-2025,Sandwiches,5,8.9,Delivered,Credit Card
STA-O8865,STA-C4544,29-08-2023,Cold Coffee,3,4.03,Unknown,Cash
STA-O10896,STA-C7103,19-04-2023,Tea,5,5.44,Cancelled,Mobile App
STA-O12124,STA-C6508,26-01-2025,Bakery,5,4.58,Cancelled,Credit Card
STA-O12041,STA-C2605,13-09-2024,Frappuccino,4,5.86,Shipped,Credit Card
STA-O10909,STA-C1934,23-02-2025,Bakery,2,3.5,Delivered,Starbucks Card
STA-O13888,STA-C10421,05-05-2024,Cold Coffee,1,7.93,Delivered,Credit Card
STA-O13603,STA-C6113,04-03-2023,Merchandise,3,18.23,Delivered,Mobile App
STA-O9066,STA-C10635,02-04-2024,Merchandise,2,38.79,Cancelled,Credit Card
STA-O9531,STA-C9918,28-11-2025,Bakery,2,5.86,Delivered,Credit Card
STA-O7556,STA-C4893,08-05-2023,Tea,4,4.38,Delivered,Cash
STA-O5288,STA-C2956,08-12-2025,Hot Coffee,1,3.46,Delivered,Mobile App
STA-O9596,STA-C3517,23-06-2023,Frappuccino,5,6.78,Delivered,Starbucks Card
STA-O5816,STA-C6804,03-02-2023,Cold Coffee,5,5.03,Delivered,Credit Card
STA-O7586,STA-C5820,31-07-2023,Merchandise,2,39.63,Cancelled,Mobile App
STA-O11550,STA-C5493,23-06-2024,Hot Coffee,5,6.1,Shipped,Credit Card
STA-O6782,STA-C3861,05-07-2025,Merchandise,3,35.93,Delivered,Credit Card
STA-O14061,STA-C1560,06-03-2025,Hot Coffee,3,4.25,Returned,Cash
STA-O7846,STA-C7075,26-01-2024,Bakery,3,5.49,Cancelled,Starbucks Card
STA-O9005,STA-C1831,04-09-2023,Coffee Beans (Retail),3,14.5,Cancelled,Mobile App
STA-O9994,STA-C7302,09-02-2024,Bakery,4,4.1,Pending,Starbucks Card
STA-O12920,STA-C4584,21-01-2025,Bakery,4,3.47,Delivered,Cash
STA-O9848,STA-C1054,03-12-2024,Frappuccino,2,5.14,Cancelled,Starbucks Card
STA-O13228,STA-C4566,03-10-2024,Merchandise,3,8.31,Cancelled,Cash
STA-O12217,STA-C4501,08-04-2023,Bakery,5,4.25,Pending,Mobile App
STA-O12245,STA-C8096,10-04-2023,Tea,1,3.97,Delivered,Starbucks Card
STA-O10914,STA-C7939,31-10-2024,Bakery,1,5.37,Delivered,Mobile App
STA-O11735,STA-C10406,01-03-2023,Bakery,1,2.21,Shipped,Cash
STA-O8281,STA-C2786,13-07-2024,Frappuccino,3,5.41,Delivered,Credit Card
STA-O6593,STA-C6511,02-10-2025,Cold Coffee,5,6.64,Pending,Starbucks Card
STA-O8913,STA-C8786,18-02-2023,Hot Coffee,2,4.74,Delivered,Credit Card
STA-O11823,STA-C9104,15-10-2024,Tea,2,5.85,Delivered,Credit Card
STA-O14497,STA-C6979,01-07-2025,Merchandise,4,28.34,Cancelled,Starbucks Card
STA-O6228,STA-C3652,20-09-2023,Merchandise,5,13.41,Delivered,Starbucks Card
STA-O10868,STA-C3443,06-04-2024,Cold Coffee,1,5.34,Returned,Starbucks Card
STA-O6802,STA-C3906,16-10-2023,Hot Coffee,3,3.54,Returned,Cash
STA-O10972,STA-C5110,01-02-2025,Sandwiches,2,8.31,Pending,Starbucks Card
STA-O5853,STA-C1158,22-06-2023,Coffee Beans (Retail),1,23.91,Cancelled,Credit Card
STA-O12095,STA-C7047,02-11-2024,Cold Coffee,3,4.45,Shipped,Cash
STA-O7562,STA-C10422,06-06-2025,Bakery,4,3.95,Delivered,Starbucks Card
STA-O7022,STA-C2167,30-04-2023,Merchandise,1,34.59,Delivered,Credit Card
STA-O10034,STA-C10339,21-08-2025,Merchandise,3,35.83,Delivered,Cash
STA-O13461,STA-C6741,26-04-2025,Merchandise,2,19.95,Delivered,Mobile App
STA-O14975,STA-C8519,09-04-2025,Bakery,3,3.39,Pending,Mobile App
STA-O5958,STA-C3351,07-10-2024,Merchandise,4,36.13,Returned,Mobile App
STA-O11629,STA-C3077,04-01-2024,Frappuccino,5,5.32,Shipped,Mobile App
STA-O11121,STA-C1577,14-01-2023,Hot Coffee,3,3.62,Delivered,Starbucks Card
STA-O12424,STA-C10352,08-05-2023,Frappuccino,1,7.39,Cancelled,Credit Card
STA-O13867,STA-C5692,20-03-2024,Coffee Beans (Retail),4,20.86,Delivered,Credit Card
STA-O9924,STA-C3814,09-05-2023,Cold Coffee,4,7.24,Shipped,Credit Card
STA-O9449,STA-C10047,13-05-2025,Cold Coffee,4,5.74,Delivered,Mobile App
STA-O11791,STA-C5379,15-02-2025,Sandwiches,1,5.86,Pending,Mobile App
STA-O8975,STA-C4713,19-02-2024,Merchandise,3,23.12,Cancelled,Mobile App
STA-O6186,STA-C2834,03-07-2025,Sandwiches,3,5.37,Delivered,Cash
STA-O6404,STA-C2642,03-09-2025,Tea,4,4.6,Delivered,Cash
STA-O12887,STA-C8406,02-12-2024,Coffee Beans (Retail),1,19.45,Returned,Mobile App
STA-O13459,STA-C3605,07-04-2024,Coffee Beans (Retail),5,12.22,Delivered,Cash
STA-O6296,STA-C2374,30-04-2025,Hot Coffee,1,4.42,Pending,Credit Card
STA-O13458,STA-C8230,13-02-2024,Sandwiches,3,7.5,Cancelled,Credit Card
STA-O5448,STA-C1958,01-03-2023,Sandwiches,1,7.44,Delivered,Starbucks Card
STA-O14500,STA-C5451,11-02-2024,Tea,5,5.72,Unknown,Mobile App
STA-O11978,STA-C9795,08-12-2023,Merchandise,3,28.54,Delivered,Starbucks Card
STA-O8088,STA-C2578,21-11-2025,Cold Coffee,4,7.23,Delivered,Credit Card
STA-O13229,STA-C8450,17-07-2025,Bakery,4,5.04,Delivered,Starbucks Card
STA-O6487,STA-C8056,27-02-2023,Coffee Beans (Retail),5,11.07,Shipped,Mobile App
STA-O10863,STA-C6811,14-10-2025,Frappuccino,3,7.71,Pending,Starbucks Card
STA-O7196,STA-C2439,14-07-2023,Merchandise,5,38.8,Returned,Starbucks Card
STA-O11625,STA-C4143,13-09-2025,Sandwiches,1,6.94,Shipped,Credit Card
STA-O5638,STA-C5648,08-01-2023,Tea,2,4.56,Cancelled,Credit Card
STA-O14127,STA-C6281,13-10-2024,Hot Coffee,1,5.66,Pending,Mobile App
STA-O12662,STA-C5875,19-08-2024,Cold Coffee,1,4.89,Returned,Credit Card
STA-O11793,STA-C4259,18-03-2024,Hot Coffee,1,6.71,Shipped,Mobile App
STA-O10953,STA-C10139,31-10-2024,Hot Coffee,3,6.54,Pending,Starbucks Card
STA-O10148,STA-C1880,12-01-2025,Sandwiches,3,7.53,Delivered,Starbucks Card
STA-O6674,STA-C3824,01-05-2023,Cold Coffee,2,7.91,Shipped,Credit Card
STA-O5768,STA-C8847,25-11-2024,Bakery,5,3.69,Returned,Starbucks Card
STA-O10296,STA-C9755,23-12-2023,Bakery,2,2.35,Pending,Cash
STA-O6892,STA-C8789,24-07-2023,Frappuccino,1,8.46,Delivered,Cash
STA-O9965,STA-C10967,01-06-2025,Bakery,3,2.65,Pending,Cash
STA-O7598,STA-C6199,23-01-2023,Merchandise,2,10.88,Returned,Mobile App
STA-O10736,STA-C2734,13-07-2025,Merchandise,2,33.16,Unknown,Starbucks Card
STA-O11500,STA-C4193,25-08-2025,Bakery,5,5.32,Returned,Cash
STA-O10711,STA-C7121,11-03-2025,Bakery,1,5.51,Shipped,Starbucks Card
STA-O14573,STA-C10554,30-04-2023,Sandwiches,2,7.5,Pending,Cash
STA-O10855,STA-C10811,09-11-2025,Tea,2,3.1,Returned,Cash
STA-O10841,STA-C7981,23-08-2025,Bakery,1,2.77,Delivered,Mobile App
STA-O8099,STA-C10654,25-06-2023,Bakery,4,3.28,Delivered,Starbucks Card
STA-O9096,STA-C8579,29-03-2024,Coffee Beans (Retail),5,13.56,Pending,Starbucks Card
STA-O11253,STA-C1056,22-07-2024,Hot Coffee,3,6.71,Delivered,Mobile App
STA-O6951,STA-C2967,11-02-2024,Sandwiches,1,5.67,Returned,Mobile App
STA-O14734,STA-C5572,26-01-2023,Coffee Beans (Retail),3,17.68,Delivered,Credit Card
STA-O6955,STA-C3781,14-02-2023,Merchandise,4,11.14,Pending,Cash
STA-O12836,STA-C9999,29-12-2024,Bakery,5,5.59,Delivered,Cash
STA-O6502,STA-C10288,29-12-2023,Cold Coffee,2,5.21,Delivered,Credit Card
STA-O6116,STA-C1672,22-04-2023,Hot Coffee,5,4.05,Delivered,Credit Card
STA-O14009,STA-C7178,05-11-2023,Coffee Beans (Retail),4,18.06,Shipped,Cash
STA-O6419,STA-C9399,27-06-2024,Coffee Beans (Retail),3,13.09,Pending,Starbucks Card
STA-O5608,STA-C1044,26-09-2025,Coffee Beans (Retail),5,20.6,Delivered,Starbucks Card
STA-O5993,STA-C2979,12-06-2025,Frappuccino,2,8.38,Returned,Cash
STA-O6883,STA-C4008,29-01-2025,Frappuccino,2,6.64,Pending,Credit Card
STA-O6024,STA-C9999,08-03-2024,Merchandise,1,17.23,Delivered,Cash
STA-O11496,STA-C4711,14-11-2023,Tea,2,5.12,Delivered,Cash
STA-O12809,STA-C1342,26-04-2023,Hot Coffee,3,5.28,Delivered,Credit Card
STA-O10302,STA-C5264,08-02-2023,Sandwiches,4,6.97,Cancelled,Credit Card
STA-O14541,STA-C8329,20-07-2025,Hot Coffee,5,5.82,Shipped,Cash
STA-O10313,STA-C3102,09-10-2025,Bakery,3,4.15,Returned,Starbucks Card
STA-O5994,STA-C1224,07-09-2024,Merchandise,4,24.43,Delivered,Credit Card
STA-O11285,STA-C6802,04-10-2025,Coffee Beans (Retail),5,17.81,Returned,Starbucks Card
STA-O9956,STA-C5059,14-03-2024,Frappuccino,3,7.36,Delivered,Starbucks Card
STA-O6058,STA-C2441,24-02-2025,Sandwiches,3,6.46,Delivered,Credit Card
STA-O5384,STA-C2557,23-06-2023,Merchandise,2,23.56,Pending,Credit Card
STA-O10157,STA-C4629,31-01-2023,Hot Coffee,1,4.85,Delivered,Cash
STA-O7746,STA-C2945,09-11-2024,Cold Coffee,5,7.66,Cancelled,Cash
STA-O14499,STA-C4938,29-01-2024,Tea,3,5.37,Returned,Starbucks Card
STA-O9133,STA-C8514,20-10-2023,Frappuccino,3,6.69,Shipped,Credit Card
STA-O5835,STA-C5774,25-12-2024,Cold Coffee,5,6.94,Pending,Credit Card
STA-O5679,STA-C6248,16-05-2025,Tea,4,3.37,Shipped,Credit Card
STA-O14180,STA-C3450,07-02-2023,Bakery,1,3.01,Delivered,Starbucks Card
STA-O7334,STA-C9811,27-12-2024,Coffee Beans (Retail),3,14.35,Delivered,Mobile App
STA-O11599,STA-C9866,28-06-2023,Sandwiches,1,8.77,Delivered,Cash
STA-O7086,STA-C6827,26-10-2025,Sandwiches,2,6.56,Delivered,Cash
STA-O7675,STA-C2698,20-05-2025,Coffee Beans (Retail),4,19.2,Cancelled,Mobile App
STA-O14737,STA-C10569,01-01-2023,Hot Coffee,4,3.97,Pending,Cash
STA-O10131,STA-C6710,01-04-2025,Hot Coffee,2,6.56,Delivered,Cash
STA-O7003,STA-C6865,09-04-2024,Merchandise,4,34.74,Delivered,Starbucks Card
STA-O11361,STA-C2950,13-09-2025,Frappuccino,2,8.15,Pending,Cash
STA-O11403,STA-C9406,23-11-2025,Bakery,3,3.22,Delivered,Cash
STA-O9379,STA-C9999,19-12-2024,Frappuccino,1,7.48,Delivered,Cash
STA-O14307,STA-C2739,25-08-2025,Sandwiches,1,7.24,Returned,Credit Card
STA-O6111,STA-C5259,29-08-2024,Tea,5,5.65,Delivered,Credit Card
STA-O11331,STA-C1442,04-06-2024,Sandwiches,1,7.09,Shipped,Cash
STA-O12050,STA-C2523,05-07-2024,Coffee Beans (Retail),1,16.45,Delivered,Cash
STA-O13478,STA-C10868,08-10-2023,Frappuccino,2,8.72,Cancelled,Mobile App
STA-O8399,STA-C2522,02-07-2023,Tea,2,3.79,Delivered,Starbucks Card
STA-O5707,STA-C1649,10-08-2025,Hot Coffee,2,6.81,Shipped,Mobile App
STA-O14924,STA-C10097,25-04-2025,Bakery,4,3.76,Delivered,Starbucks Card
STA-O11061,STA-C3747,02-05-2024,Frappuccino,1,5.87,Pending,Starbucks Card
STA-O5538,STA-C7087,08-05-2024,Bakery,3,4.31,Cancelled,Starbucks Card
STA-O8177,STA-C10426,06-10-2025,Coffee Beans (Retail),2,17.66,Shipped,Cash
STA-O12341,STA-C6238,22-11-2023,Merchandise,5,18.42,Delivered,Starbucks Card
STA-O10483,STA-C10437,15-01-2025,Frappuccino,3,7.09,Shipped,Mobile App
STA-O9898,STA-C6939,20-06-2024,Bakery,4,5.91,Pending,Credit Card
STA-O11638,STA-C1312,08-03-2024,Frappuccino,3,7.1,Cancelled,Credit Card
STA-O10118,STA-C2603,23-03-2025,Cold Coffee,1,7.59,Cancelled,Cash
STA-O11536,STA-C8166,17-01-2023,Frappuccino,1,5.6,Delivered,Cash
STA-O13921,STA-C10119,19-09-2023,Coffee Beans (Retail),2,12.57,Shipped,Starbucks Card
STA-O11444,STA-C3215,17-09-2024,Merchandise,1,25.31,Delivered,Cash
STA-O11219,STA-C5920,01-10-2024,Cold Coffee,3,6.57,Shipped,Cash
STA-O13046,STA-C6924,26-04-2025,Merchandise,1,13.98,Delivered,Starbucks Card
STA-O14349,STA-C8131,29-02-2024,Hot Coffee,2,6.36,Shipped,Starbucks Card
